 32 | 44 | 76 | 39 | 19 |  0 | 71 | 84 | 22 | 17 | 44 | 30 | 49 | 53 | 96 | 89 | 31 | 54 | 46 |  1 |  3 | 50 | 21 | 77 | 94 | 86 | 44 | 55 | 52 | 17 | 20 | 63 |  4 | 84 | 70 | 22 | 42 | 56 |  3 | 56 | 66 | 22 | 28 | 61 |  8 |  6 | 33 | 25 | 68 | 42 | 62 | 29 | 76 | 16 | 97 | 38 | 69 | 24 | 82 | 19 | 47 | 76 | 53 | 70 | 35 | 41 | 39 | 13 | 20 | 60 | 47 | 36 | 68 | 37 | 91 |  1 | 90 | 78 | 67 |  9 | 95 | 82 |  9 | 44 | 37 | 52 | 70 | 42 | 26 | 76 |  6 |  0 | 82 | 42 | 14 | 75 |  5 |  1 | 94 | 38
 87 | 14 | 70 | 20 | 87 | 55 | 92 |  3 | 15 |  3 | 95 | 53 | 42 | 21 | 53 | 12 | 87 | 23 |  3 | 42 | 52 | 33 | 76 | 89 | 96 | 32 | 52 |  0 | 60 | 69 | 26 | 80 | 56 | 35 | 41 | 43 | 86 | 61 | 68 | 92 | 17 | 11 | 82 | 87 | 10 | 10 | 90 | 50 | 63 | 75 | 92 | 19 |  5 | 57 | 91 | 81 | 64 | 12 | 24 | 21 | 56 | 29 | 32 | 51 | 65 | 61 | 21 | 38 | 99 | 71 | 84 | 13 | 26 | 19 | 76 |  6 | 68 | 37 | 32 | 64 | 48 | 96 | 21 |  4 | 40 | 88 |  8 | 94 | 46 | 52 | 85 | 72 |  6 | 33 | 68 | 89 | 53 | 83 | 87 | 24
 17 | 10 | 27 | 17 | 72 | 41 | 64 | 43 | 72 | 76 | 25 |  7 | 10 | 15 | 42 | 33 | 61 | 81 | 94 |  9 | 50 | 94 | 95 | 79 | 69 | 20 | 30 | 83 | 55 | 93 | 68 | 21 |  2 | 99 |  9 | 57 | 14 | 22 | 44 | 56 | 11 | 64 | 89 | 64 | 59 | 13 | 82 | 20 |  0 | 61 | 90 | 36 | 24 | 53 | 65 | 16 | 54 | 53 | 53 | 17 | 28 | 75 | 21 | 87 | 27 | 89 |  3 | 22 | 94 |  3 | 25 | 54 | 74 |  3 | 81 | 62 | 33 | 72 | 74 | 56 | 13 |  7 | 15 |  6 | 73 | 42 |  9 | 85 | 56 | 80 | 40 | 45 | 97 | 99 | 20 | 81 | 40 | 91 |  2 | 90
 16 |  6 | 52 | 37 | 48 | 90 | 89 |  6 | 13 | 37 | 13 | 40 | 10 | 62 | 81 | 87 |  3 | 18 | 41 | 26 | 10 | 32 | 15 | 88 | 28 | 60 | 75 | 48 | 51 | 60 |  1 |  2 | 54 | 45 | 56 | 66 | 38 | 65 | 44 | 38 | 51 | 14 | 36 | 20 |  4 | 63 | 47 | 21 | 86 | 62 | 78 | 48 | 77 | 29 |  3 | 53 | 28 | 27 | 77 | 39 | 46 | 84 | 12 | 72 | 74 | 62 | 28 | 60 | 10 | 88 | 63 | 19 | 38 | 84 | 29 | 81 | 90 |  5 | 83 | 99 | 50 | 68 | 84 | 82 | 46 | 24 | 29 | 86 | 66 | 29 | 65 | 43 | 28 |  5 | 90 | 12 | 98 | 90 | 20 | 12
 64 | 48 | 13 | 45 | 87 | 46 | 56 | 32 | 45 | 15 | 70 | 45 |  1 | 78 | 30 | 69 | 73 | 68 | 48 | 40 | 26 | 55 | 19 | 50 | 79 | 67 | 97 | 86 | 75 | 37 | 69 | 33 | 25 | 79 | 99 | 77 | 41 | 88 | 20 | 43 | 53 | 72 | 24 | 31 | 59 | 24 | 80 | 59 | 35 | 97 | 98 | 74 | 71 | 86 | 81 | 44 | 48 | 88 | 88 | 89 | 90 |  3 | 44 | 25 | 66 | 22 | 85 |  2 | 12 | 73 | 37 | 88 | 57 | 29 | 38 | 24 | 31 |  1 |  4 | 52 | 13 | 48 | 76 | 74 | 51 | 51 | 96 | 11 | 67 | 50 | 15 | 50 | 92 |  7 | 25 | 70 | 54 | 95 | 29 | 19
 40 | 65 | 48 | 25 | 35 | 80 | 56 | 50 | 98 | 73 | 18 | 47 |  0 | 97 | 44 |  4 | 20 |  5 | 81 | 79 | 87 | 27 | 62 | 62 | 49 | 59 |  2 | 56 | 15 |  1 | 52 | 47 | 81 | 66 | 45 | 93 |  5 | 38 | 71 | 81 | 33 | 88 | 40 | 25 | 32 | 29 | 53 | 74 | 86 | 40 | 19 | 81 | 46 | 25 |  8 | 33 | 26 | 37 | 98 | 13 | 36 | 51 | 26 | 63 | 15 | 83 | 31 | 40 | 45 | 45 | 43 | 58 | 45 | 35 | 84 | 62 | 48 | 19 | 99 | 39 | 83 |  5 | 78 | 41 | 51 | 56 |  9 | 70 | 91 |  5 | 17 | 89 | 77 | 15 | 90 | 56 | 80 | 27 | 99 | 73
 47 |  8 | 47 | 26 | 44 | 12 | 66 | 51 | 70 | 54 |  0 | 23 | 73 | 72 | 52 | 93 |  0 | 32 |  3 | 74 | 45 | 48 | 24 | 41 | 26 |  4 | 90 | 20 | 39 | 23 | 38 | 32 | 97 | 52 | 47 |  4 | 32 | 28 | 48 | 67 | 14 | 67 | 98 | 64 | 63 |  8 | 33 | 10 | 15 | 89 | 51 | 78 | 71 | 30 | 40 | 56 | 57 | 67 | 46 | 57 | 59 | 57 | 65 | 93 | 70 |  6 | 89 | 74 | 24 | 27 | 93 | 44 | 17 |  6 | 87 | 87 | 59 | 85 |  0 | 74 |  6 | 29 | 93 | 94 | 23 | 84 | 70 | 92 | 37 | 23 | 40 | 15 | 26 | 45 | 78 | 91 | 60 | 13 | 26 | 98
 84 | 35 | 59 | 84 | 99 | 22 | 66 |  3 | 35 |  9 | 44 | 62 | 64 | 91 | 28 | 94 | 21 | 23 | 51 | 53 | 36 |  8 | 32 | 46 | 78 | 21 | 42 | 71 | 30 | 60 | 62 | 59 | 98 | 34 |  4 | 89 | 47 | 82 | 17 | 29 | 35 | 73 |  3 | 58 | 69 | 51 | 32 | 14 | 86 | 77 | 24 | 76 | 79 | 54 |  3 | 94 | 68 | 57 | 90 | 65 | 90 | 39 | 22 | 28 | 60 | 65 | 30 | 13 | 15 | 10 | 10 | 37 | 90 | 40 | 39 | 91 | 34 | 37 | 84 | 81 | 92 | 49 | 40 | 57 | 14 | 94 | 16 |  3 | 47 |  9 | 57 | 93 | 95 | 28 | 55 | 52 | 93 | 45 | 42 | 52
 66 | 52 | 25 | 24 | 74 | 48 | 24 |  1 | 66 | 81 | 29 | 68 | 47 | 11 | 81 | 89 |  3 | 84 |  9 | 49 | 76 | 79 | 36 | 84 | 75 |  3 | 48 | 75 | 91 | 24 | 34 | 42 | 21 | 63 | 10 | 14 | 72 | 37 | 63 | 21 | 54 | 84 | 60 | 73 | 95 |  7 |  7 | 38 | 50 | 59 | 10 |  7 | 63 | 10 | 54 | 31 | 84 | 67 | 80 | 74 | 83 | 51 |  5 | 99 | 47 | 26 | 59 | 76 | 77 |  9 | 39 | 98 | 85 | 15 | 30 | 22 | 49 | 92 | 37 | 30 | 37 |  7 | 77 | 28 | 22 |  6 | 87 | 66 | 76 |  8 | 84 | 30 | 26 | 78 | 92 | 69 | 64 | 88 | 10 | 72
 20 |  3 | 74 | 23 | 82 | 31 | 83 | 95 | 42 | 96 | 45 | 78 |  3 | 74 | 63 | 53 | 57 | 70 | 83 | 57 |  9 | 89 | 56 | 15 | 25 | 84 | 36 | 12 | 75 | 24 | 79 | 31 |  8 |  6 | 30 |  0 | 67 | 24 | 16 | 86 |  8 |  7 | 83 | 18 | 30 | 90 |  7 | 49 | 77 | 77 | 21 | 39 | 66 | 49 | 65 | 10 | 70 | 19 | 64 | 12 | 25 | 30 |  8 | 47 |  9 | 77 | 25 | 30 | 51 | 89 | 60 | 75 | 85 | 84 | 34 | 86 | 71 | 20 | 50 | 66 | 28 | 62 | 93 | 60 | 14 | 39 |  5 | 46 |  5 | 86 |  9 |  2 | 84 | 36 | 45 | 98 | 39 |  7 | 76 | 26
 46 | 23 | 92 | 34 | 47 | 95 | 87 |  6 | 91 | 41 | 73 | 23 | 54 | 40 |  6 | 57 | 71 | 81 | 69 | 70 | 21 | 32 | 39 | 29 | 52 | 42 | 46 | 95 | 91 | 97 | 66 | 51 |  7 | 44 | 66 | 58 | 57 | 75 | 33 | 14 | 36 | 46 | 63 | 17 | 87 | 49 | 20 | 59 | 16 | 50 | 39 | 37 | 73 | 75 | 26 | 27 | 98 | 90 |  4 | 58 | 85 | 62 | 41 | 80 | 90 | 37 | 76 | 15 | 45 | 12 | 93 | 97 | 30 | 70 |  8 | 62 | 49 | 17 | 95 |  9 | 11 | 83 | 14 | 22 | 18 | 55 | 27 | 31 |  8 | 45 |  1 |  5 | 36 | 65 | 24 | 90 | 49 | 25 | 34 | 27
 14 | 66 | 67 | 69 | 97 | 41 |  4 | 40 | 98 | 53 | 81 | 20 | 49 | 14 | 52 | 70 | 87 |  6 |  2 |  6 | 75 | 18 | 86 | 84 | 54 | 69 | 65 | 69 | 41 | 64 | 88 | 72 | 70 | 94 |  7 | 58 |  1 | 58 |  2 | 98 | 79 | 69 | 16 | 43 | 39 | 27 | 44 | 51 | 74 | 55 | 48 |  0 |  4 | 99 | 77 | 13 | 68 | 18 |  1 | 59 | 72 | 65 | 48 | 13 | 75 | 22 | 20 | 33 | 19 | 94 | 71 | 46 | 17 | 17 | 62 | 74 | 98 | 47 | 10 | 59 | 53 | 44 | 61 | 34 | 43 | 23 | 90 | 56 | 76 | 41 | 57 | 16 | 55 | 41 | 48 | 55 | 26 | 25 | 89 | 40
 38 | 21 | 87 | 99 | 24 | 62 | 60 | 76 | 85 | 40 | 20 | 26 | 22 | 82 | 24 |  2 | 46 | 62 | 94 | 20 | 14 | 86 | 60 | 97 |  4 | 73 | 31 | 16 | 61 | 39 | 26 | 78 | 68 | 64 | 52 | 37 | 35 | 72 | 10 | 29 | 46 | 53 | 42 | 62 | 66 | 20 | 20 |  3 | 46 | 39 | 81 | 76 | 55 | 70 | 84 | 76 | 44 | 12 | 57 | 40 | 87 | 99 | 44 | 89 | 98 | 76 | 30 | 85 | 70 | 35 | 77 | 10 | 95 | 70 | 12 | 23 | 54 | 45 | 69 |  3 | 73 | 65 | 78 |  7 | 36 | 63 | 18 | 81 | 52 | 95 | 38 | 16 | 37 |  4 | 58 | 79 | 54 | 44 | 16 | 28
 16 |  3 | 23 | 88 | 11 | 93 | 31 | 98 | 50 |  7 | 88 | 10 | 78 |  5 | 71 | 82 |  0 | 92 | 60 | 53 | 18 | 92 | 95 | 40 | 46 | 95 | 10 | 63 |  4 | 10 | 23 | 41 | 43 | 61 | 61 | 52 | 68 | 54 | 89 | 33 | 61 | 68 | 80 | 86 | 97 | 68 | 56 | 50 | 77 | 71 | 36 | 43 | 36 | 80 | 45 | 90 | 55 | 71 | 19 | 33 | 70 | 27 |  1 | 54 | 37 | 16 | 40 | 62 | 86 | 46 |  5 | 62 | 98 | 77 | 48 | 77 | 30 | 22 | 20 | 67 | 72 | 56 | 41 | 14 | 19 | 33 |  8 | 27 | 46 | 28 | 54 | 51 | 81 | 37 | 74 | 34 | 59 | 18 | 45 | 23
  4 | 82 |  8 | 83 | 74 | 65 | 28 | 68 | 47 | 32 | 40 | 37 | 99 | 25 | 11 | 88 | 36 | 48 | 42 | 28 | 91 | 15 | 34 | 71 | 35 | 71 |  7 | 93 | 34 |  0 | 33 | 89 | 84 | 79 | 25 | 41 | 14 | 73 | 54 | 66 | 25 | 25 | 18 | 92 | 23 | 86 | 12 |  4 | 73 | 88 |  0 | 40 | 30 | 27 | 56 | 82 |  1 | 75 | 97 | 29 | 57 | 49 | 87 | 81 | 38 | 63 |  8 | 50 |  4 | 98 | 46 | 10 |  3 | 81 | 23 | 82 | 30 |  1 | 63 |  9 | 27 | 54 | 19 | 52 | 84 |  9 | 40 | 77 | 32 | 64 | 86 | 79 | 35 | 96 | 97 | 47 | 75 |  8 | 79 | 30
 53 | 69 | 19 | 96 | 64 | 46 | 81 |  4 | 33 | 48 | 77 | 66 | 17 | 80 | 23 |  6 | 74 | 97 |  6 | 47 | 19 |  1 |  3 |  6 | 42 | 33 | 65 | 31 | 83 | 89 | 99 | 76 | 85 | 46 | 23 | 39 | 44 | 71 | 67 | 42 | 91 | 98 | 30 | 99 | 24 | 54 | 61 | 23 | 83 | 79 | 75 |  1 | 51 | 93 | 30 | 14 |  7 | 59 | 40 | 73 | 26 | 69 | 70 | 47 | 61 | 42 |  5 | 54 | 63 | 80 | 41 | 48 | 58 | 17 | 54 | 51 | 53 | 64 | 66 | 55 | 32 | 82 | 90 | 10 | 19 | 24 | 91 | 73 | 26 | 46 | 68 | 40 | 73 |  4 | 52 | 83 | 12 | 72 | 94 | 60
 85 | 53 | 94 | 32 | 52 |  5 | 56 | 72 | 22 | 70 | 38 | 67 | 84 | 79 | 69 | 77 | 28 |  4 | 66 | 90 | 94 | 30 | 76 | 72 | 45 | 80 | 10 | 47 | 17 | 31 | 16 | 15 | 95 | 49 | 33 | 87 | 62 | 41 | 61 | 36 | 77 | 96 | 52 | 35 | 76 | 33 | 81 | 29 | 50 | 47 | 37 | 83 | 70 | 30 | 79 | 60 | 99 | 67 | 89 | 91 | 83 | 86 | 29 | 72 | 16 | 39 | 78 | 39 | 62 | 70 | 81 | 75 | 32 | 56 | 93 | 81 | 69 | 50 | 40 | 37 | 86 | 73 | 45 | 99 | 57 | 93 | 11 | 42 | 19 |  6 |  6 | 44 | 72 |  7 | 86 | 59 | 30 | 73 | 91 | 14
 65 |  5 |  9 | 42 | 29 | 95 | 18 | 25 | 34 | 73 | 34 | 63 | 68 | 34 | 88 | 48 | 21 | 58 | 77 | 34 | 53 | 17 | 75 | 32 | 38 | 11 | 23 | 86 | 46 | 69 | 32 | 40 | 94 | 59 | 35 |  3 | 29 | 64 | 36 | 58 | 49 | 88 | 74 | 27 | 76 | 68 | 31 | 55 | 17 | 49 | 39 | 79 | 55 | 30 | 54 | 17 | 93 | 37 | 70 | 80 | 76 | 28 | 34 | 69 | 80 |  0 | 92 | 46 | 27 | 12 | 18 | 54 | 34 | 63 | 70 | 98 | 80 | 76 | 50 | 57 | 56 | 96 | 18 | 20 | 68 | 43 | 11 | 65 |  2 | 49 | 90 | 37 | 44 | 73 |  5 | 20 | 86 | 29 | 24 | 20
 87 |  9 | 31 | 93 |  4 | 10 | 27 | 22 | 16 | 19 | 93 |  2 | 91 | 75 | 28 |  2 | 21 |  9 | 28 | 35 | 97 | 52 | 39 |  7 | 19 | 16 | 59 | 55 | 54 | 89 | 79 | 98 | 10 | 93 |  1 | 18 | 45 | 69 | 73 | 55 | 78 | 53 | 77 | 91 | 22 | 76 | 31 |  0 | 57 | 43 | 18 | 95 | 23 | 48 | 53 |  1 | 73 | 44 | 66 | 79 | 79 | 89 | 25 | 66 | 20 | 37 | 91 |  8 | 23 | 20 |  7 | 43 | 37 | 77 | 96 | 35 | 38 | 94 | 16 | 64 | 86 | 51 | 73 | 65 | 99 |  7 | 63 | 19 | 64 | 33 | 31 | 54 |  8 | 67 |  0 | 36 | 80 | 47 | 13 | 89
 13 | 22 | 75 |  8 | 86 |  7 | 66 | 38 | 75 | 53 |  7 |  1 | 57 | 96 | 34 | 83 | 17 | 66 | 30 | 12 | 41 | 94 | 97 | 57 | 60 | 64 | 74 | 81 | 28 | 85 | 64 | 59 | 48 | 72 | 70 | 72 | 14 | 85 | 89 | 13 | 98 | 39 | 94 | 68 | 64 | 72 | 92 | 93 | 50 | 53 |  7 | 59 | 78 | 29 | 74 | 42 | 79 | 33 | 45 |  3 | 42 | 11 | 81 | 39 |  5 | 92 | 53 | 99 | 97 | 99 | 45 |  9 | 20 | 77 | 88 |  6 | 67 | 23 |  2 | 66 |  3 | 37 | 29 | 77 | 33 | 28 | 87 | 45 |  2 | 67 | 57 | 17 | 30 | 54 | 27 | 58 |  7 | 40 |  8 | 67
 18 | 42 |  2 | 77 | 30 | 18 |  4 | 83 | 48 | 65 | 39 | 37 | 73 | 99 | 22 | 51 | 27 | 77 | 61 |  2 | 61 | 53 | 46 | 63 | 41 | 12 |  3 | 50 | 51 | 46 | 12 | 58 | 14 | 82 | 63 | 52 | 57 | 57 | 63 | 74 | 86 | 55 | 60 | 73 | 46 | 35 | 41 | 91 | 55 |  4 | 17 |  0 |  4 | 58 |  2 | 51 |  9 | 67 | 76 | 86 | 64 | 78 | 40 | 80 | 46 | 69 | 27 | 64 | 55 | 80 | 26 | 59 | 58 | 66 | 10 | 63 | 11 | 78 | 32 | 14 | 16 | 38 |  5 | 46 | 44 | 26 | 71 | 14 | 10 | 38 | 44 | 29 | 82 | 20 | 82 | 10 | 92 | 61 | 82 | 71
 15 | 25 | 51 | 52 | 62 | 99 | 34 | 36 |  1 | 45 | 22 | 52 | 74 |  2 | 54 | 64 | 32 | 14 | 67 |  6 | 54 | 43 | 15 |  9 | 54 | 91 |  3 | 67 | 70 | 73 | 18 | 22 | 98 | 82 | 70 | 45 | 75 | 18 | 31 |  1 | 63 | 15 | 27 | 81 | 36 | 26 | 51 | 23 | 54 | 46 | 18 |  6 |  1 |  2 | 21 | 28 | 70 | 78 |  6 |  0 | 78 | 61 | 69 | 38 | 96 |  3 | 97 | 91 | 23 |  3 | 24 | 12 | 48 | 22 | 92 | 79 | 61 | 88 | 41 | 77 | 59 | 93 | 34 | 63 | 97 | 54 | 48 | 92 | 21 | 98 | 42 | 12 | 72 | 15 | 77 | 27 | 23 | 52 | 63 |  0
 87 | 38 | 54 | 61 | 27 | 88 | 53 |  9 | 96 | 77 | 62 | 42 | 98 | 76 | 99 | 55 | 36 |  4 | 98 | 59 | 72 | 84 | 30 |  1 | 51 | 94 | 83 | 13 | 17 | 68 | 63 | 66 | 24 | 18 |  2 | 93 | 36 | 61 | 23 | 24 | 28 | 81 | 88 | 92 |  7 |  0 | 95 | 78 | 54 | 96 | 70 | 20 | 69 | 97 |  4 | 34 | 87 | 73 | 43 | 99 | 81 | 59 | 45 | 15 | 26 | 82 | 39 | 47 | 38 | 98 |  5 |  0 | 71 |  7 | 16 | 81 | 99 |  6 | 38 | 60 | 39 |  4 | 73 |  4 | 67 | 63 | 94 | 35 | 63 | 23 | 67 | 53 | 45 | 19 | 13 | 85 | 86 | 71 | 94 | 24
 22 | 59 | 27 | 92 | 70 | 16 | 62 | 92 | 88 | 52 | 50 | 97 | 70 | 55 | 57 |  5 | 89 | 33 | 22 |  9 | 46 | 10 | 86 | 16 | 47 | 72 | 57 | 23 | 10 | 11 | 53 | 75 | 11 | 33 | 11 | 15 | 37 | 87 | 92 |  8 | 39 | 19 | 53 | 17 | 82 | 78 | 72 | 36 |  0 | 70 | 25 | 84 | 80 | 27 | 40 | 35 | 45 | 40 | 10 | 11 | 35 | 24 | 78 | 20 | 13 | 86 | 51 | 54 |  7 | 11 | 76 |  8 | 41 | 43 | 88 | 70 | 53 | 70 | 55 | 10 | 13 | 61 | 11 | 83 | 10 | 40 | 97 | 29 | 57 | 32 | 30 | 16 | 86 | 57 | 57 | 86 | 81 | 34 | 31 | 89
 17 |  2 | 63 | 92 |  3 | 63 | 56 | 38 | 22 | 93 | 36 | 36 | 19 | 53 | 25 | 12 | 22 | 68 | 88 | 67 | 16 | 68 |  4 | 70 | 46 | 43 | 71 | 78 |  7 | 44 | 62 | 61 | 22 | 36 | 84 | 29 | 78 | 12 | 87 | 73 | 21 | 98 | 74 | 59 | 43 | 14 | 57 | 87 | 17 | 89 | 78 | 82 | 57 | 16 | 80 | 64 | 64 | 86 | 96 | 65 | 42 | 58 | 42 | 45 | 17 | 19 | 84 | 24 | 13 | 11 | 35 | 62 | 45 | 66 | 14 |  3 | 20 | 19 | 61 | 73 |  4 | 58 | 52 |  5 | 31 | 60 | 23 | 77 | 78 | 64 | 20 | 98 | 32 | 39 | 45 | 63 |  4 | 72 | 68 | 23
 19 |  7 | 97 | 14 | 37 | 83 | 76 | 56 |  0 | 65 |  8 | 55 | 20 | 67 | 33 | 23 | 35 | 98 | 95 | 26 | 65 | 67 | 91 | 52 | 90 | 49 | 31 | 13 | 69 | 51 | 86 | 27 | 74 | 26 | 52 | 73 |  5 | 33 | 55 | 73 | 82 |  2 | 59 | 33 | 77 | 19 | 20 | 67 | 80 | 53 | 61 | 41 | 21 | 55 | 91 | 91 | 86 | 43 | 87 | 25 | 89 | 83 | 29 | 48 | 38 | 51 | 35 | 57 | 55 | 20 | 67 | 99 | 61 | 98 | 64 | 38 | 28 | 29 | 56 | 20 | 69 | 20 | 24 | 67 | 58 | 37 | 29 | 62 | 64 | 98 | 84 | 45 | 69 | 28 | 64 | 75 | 11 | 31 | 28 | 17
 63 | 14 | 95 | 34 | 13 | 26 | 91 | 80 | 67 | 54 | 17 | 52 | 12 | 34 | 73 | 88 | 34 | 86 | 64 |  4 | 82 | 59 | 71 | 39 | 97 | 75 | 80 | 73 | 98 |  7 | 77 | 33 | 56 | 20 | 86 | 97 | 98 | 70 | 68 | 17 | 46 | 43 | 26 | 80 | 61 | 59 | 73 | 77 |  1 | 65 | 53 | 98 | 83 | 13 | 79 | 27 | 24 | 54 | 70 |  8 | 13 | 71 | 38 | 16 | 31 | 77 | 50 | 42 | 88 | 70 | 67 | 46 | 20 | 13 | 97 | 53 | 71 |  7 | 64 | 73 | 83 | 92 | 21 | 26 | 82 | 89 | 66 | 41 | 76 | 71 | 33 | 89 | 98 | 44 | 43 | 57 | 91 | 76 | 99 | 81
 24 | 76 | 97 | 25 | 17 | 55 | 97 | 62 | 83 | 84 | 94 | 81 | 80 | 18 | 56 | 68 | 89 | 82 | 73 |  0 | 84 | 79 |  1 | 46 | 73 | 82 | 96 | 82 | 10 |  6 |  6 | 38 | 91 | 38 | 29 | 17 | 35 | 55 | 35 | 74 | 39 | 54 | 76 | 97 | 87 | 39 | 35 | 12 | 44 | 99 | 17 | 27 | 42 | 65 | 92 | 25 |  8 |  4 | 91 | 44 | 21 | 28 | 86 | 27 | 27 | 17 | 49 | 58 | 60 | 52 | 83 | 93 | 14 | 32 | 70 | 59 | 53 | 28 | 66 | 99 | 89 | 37 | 98 | 72 | 90 | 64 | 90 |  9 | 24 | 52 | 54 | 36 | 31 | 66 |  9 | 59 | 52 | 21 | 33 | 52
 12 | 13 | 12 | 44 | 79 |  3 | 86 | 23 | 53 | 92 | 63 | 92 | 58 | 82 | 38 | 72 | 19 | 98 | 44 | 67 | 12 | 66 | 10 | 25 | 59 | 31 | 32 | 66 | 18 | 65 | 42 | 90 | 14 | 34 | 57 | 84 | 84 | 65 | 15 | 61 | 90 | 57 | 40 | 58 | 94 | 27 | 44 | 33 |  9 | 44 | 99 | 27 | 86 | 91 | 83 | 21 | 98 | 66 | 57 | 58 | 92 | 61 | 51 | 96 | 89 | 66 | 10 | 34 | 71 | 95 | 89 | 90 | 21 | 76 | 36 | 92 | 90 | 28 | 97 | 38 | 80 | 18 | 49 | 70 | 50 | 10 |  6 | 61 |  7 | 17 | 19 |  2 | 63 | 27 | 96 | 93 | 77 | 72 | 34 | 43
 10 | 42 | 57 | 19 | 10 | 61 | 57 | 56 | 58 | 74 | 59 | 75 | 79 | 95 |  9 | 59 |  3 | 94 | 72 | 21 | 25 | 29 | 91 | 20 | 63 | 23 | 51 | 99 | 83 | 98 |  3 | 71 | 57 | 47 | 94 | 29 |  2 | 44 | 51 | 45 | 20 | 87 | 14 | 97 | 86 | 46 | 28 | 77 | 56 | 86 | 95 | 58 |  3 | 65 | 19 | 26 | 31 | 13 | 27 | 48 | 45 | 80 | 68 | 98 | 42 | 82 | 32 | 68 | 26 | 58 |  3 | 77 | 22 | 46 | 31 |  3 | 47 |  1 |  7 |  9 | 84 |  7 | 12 | 70 | 78 | 55 | 82 | 73 | 86 | 52 | 95 | 29 | 32 | 67 | 47 | 58 | 78 | 20 | 12 | 81
